,"fecha","CVE_ENT","maiz_blanco","maiz_blanco_anom_3","maiz_blanco_anom_6"
"3316","2003-06-01","20",2.3,0.9118449962,0.9711203457
"3317","2003-06-01","10",2,0.0731348337,0.728115328
"3318","2003-06-01","25",3,0.7371445689,0.0186019297
"3319","2003-06-01","30",2.2,0.5547476768,0.6176119544
"3320","2003-06-01","26",2.3,0.1847012928,0.609076307
"3321","2003-06-01","08",2.3,0.2752256343,0.6996940613
"3322","2003-06-01","19",2.2,0.4085537242,0.1701931062
"3323","2003-06-01","19",2.2,0.7876889623,0.7788011886
"3324","2003-06-01","21",2.2,0.8680873382,0.4473305913
"3325","2003-06-01","28",2,0.3208313799,0.1160601732
"3326","2003-06-01","31",2.5,0.98222063,0.8461425898
"3327","2003-06-01","08",2.3,0.922289243,0.1108129458
"3328","2003-06-01","01",2.2,0.2988066489,0.9553535418
"3329","2003-06-01","03",2.7,0.1741461318,0.0146209069
"3330","2003-06-01","20",2.2,0.6397647003,0.3630576351
"3331","2003-06-01","07",2.5,0.1975470829,0.9041167623
"3332","2003-06-01","10",2.4,0.6587639571,0.0021440673
"3333","2003-06-01","05",2.3,0.9938404287,0.1016106936
"3334","2003-06-01","13",2.1,0.6463294069,0.7080257923
"3335","2003-06-01","24",1.95,0.9232717684,0.5835705605
"3336","2003-06-01","11",2,0.2373017373,0.5704114695
"3337","2003-06-01","11",2.5,0.7112817098,0.8872747889
"3338","2003-06-01","15",2.3,0.8170202524,0.3923950255
"3339","2003-06-01","22",2.2,0.0942423925,0.6615656218
"3340","2003-06-01","18",1.8,0.3832046843,0.1985441477
"3341","2003-06-01","14",1.9,0.9606347117,0.9718174674
"3342","2003-06-01","09",2.2,0.2302419413,0.6382524528
"3343","2003-06-01","16",1.8,0.4447649081,0.8450061745
"3344","2003-06-01","18",1.8,0.5030277186,0.6107999492
"3345","2003-06-01","20",2.3,0.2399042715,0.9998571694
"3346","2003-06-01","25",3,0.0613135061,0.0265954704
"3347","2003-06-01","30",2.2,0.3608033501,0.0100833763
"3348","2003-06-01","10",1.95,0.5683164675,0.8932730318
"3349","2003-06-01","26",2.3,0.7073114256,0.820652402
"3350","2003-06-01","19",2.15,0.7611279096,0.3438834964
"3351","2003-06-01","19",1.8,0.5215556481,0.0534590532
"3352","2003-06-01","21",2.2,0.5393312798,0.1937679697
"3353","2003-06-01","28",2,0.0056921109,0.2249175876
"3354","2003-06-01","31",2.5,0.9137322986,0.0040246674
"3355","2003-07-01","01",2.2,0.3694306395,0.3487588613
"3356","2003-07-01","03",2.7,0.3704429538,0.6428583384
"3357","2003-07-01","07",2.5,0.4455320201,0.0768820224
"3358","2003-07-01","10",2.2,0.4952047615,0.9715574635
"3359","2003-07-01","05",2.3,0.1165855003,0.9793412491
"3360","2003-07-01","08",2.4,0.5821918661,0.8514290863
"3361","2003-07-01","13",2.1,0.3270565109,0.1848625248
"3362","2003-07-01","24",1.97,0.4217549826,0.2321169947
"3363","2003-07-01","11",2.1,0.9064415744,0.7449893285
"3364","2003-07-01","11",2,0.472960682,0.2069847164
"3365","2003-07-01","15",2.3,0.040851158,0.6620983497
"3366","2003-07-01","18",1.8,0.5858242424,0.8609504994
"3367","2003-07-01","22",2.2,0.1285899745,0.0536132188
"3368","2003-07-01","14",1.9,0.8105759704,0.8296126469
"3369","2003-07-01","09",2.25,0.5812271525,0.1738680124
"3370","2003-07-01","16",1.8,0.7223180544,0.6265559102
"3371","2003-07-01","18",1.8,0.45491239,0.2261753226
"3372","2003-07-01","10",2,0.4601997848,0.8849925853
"3373","2003-07-01","25",3,0.5412660173,0.5258766413
"3374","2003-07-01","30",2.2,0.4212649851,0.455805222
"3375","2003-07-01","26",2.3,0.2488162386,0.3164839689
"3376","2003-07-01","19",2.25,0.339381528,0.3843808635
"3377","2003-07-01","19",2.2,0.1096383001,0.0877579139
"3378","2003-07-01","21",2.2,0.2872560499,0.6678875542
"3379","2003-07-01","28",2,0.9369532249,0.2204111339
"3380","2003-07-01","31",2.5,0.6609263703,0.3024907732
"3381","2003-07-01","01",2.2,0.7996466688,0.3492278586
"3382","2003-07-01","03",2.7,0.0049755159,0.5779345301
"3383","2003-07-01","07",3,0.7147491415,0.5118640696
"3384","2003-07-01","10",2.2,0.4038539656,0.6864767017
"3385","2003-07-01","05",2.3,0.4784008615,0.9460503865
"3386","2003-07-01","08",2.4,0.8989804047,0.9627618184
"3387","2003-07-01","13",2.2,0.0064544158,0.9261968328
"3388","2003-07-01","11",2.2,0.2089823946,0.5759621907
"3389","2003-07-01","11",2.5,0.7546374215,0.5442247198
"3390","2003-07-01","24",1.9,0.7987283604,0.1753368014
"3391","2003-07-01","15",2.1,0.5096193029,0.4275559871
"3392","2003-07-01","14",1.9,0.932491393,0.8866996748
"3393","2003-07-01","18",1.8,0.569337683,0.7870566098
"3394","2003-07-01","22",2.2,0.4078862222,0.8347068766
"3395","2003-07-01","09",2.25,0.0737639898,0.0789790279
"3396","2003-07-01","16",1.8,0.7568861948,0.7870308996
"3397","2003-07-01","18",2.2,0.0802629948,0.2387495597
"3398","2003-07-01","10",2.1,0.7374733452,0.6109445478
"3399","2003-07-01","30",2.2,0.2900081005,0.4423223186
"3400","2003-07-01","20",2.2,0.1273235676,0.2967658237
"3401","2003-07-01","25",3,0.1553435591,0.75665878
"3402","2003-07-01","26",2.2,0.8433949476,0.5394144507
"3403","2003-07-01","19",2,0.6800622543,0.2569354853
"3404","2003-07-01","19",2.25,0.8437309086,0.9874106609
"3405","2003-07-01","21",2.2,0.4293605588,0.1105669125
"3406","2003-07-01","28",2,0.2995016387,0.7183647875
"3407","2003-07-01","31",2.5,0.7147873937,0.3025299943
"3408","2003-07-01","01",2.2,0.8521219083,0.2732045265
"3409","2003-07-01","03",2.7,0.6092128955,0.2854166735
"3410","2003-07-01","07",3,0.6101577533,0.6810879193
"3411","2003-07-01","20",2.3,0.7531926678,0.6994451344
"3412","2003-07-01","10",2.2,0.1165253334,0.5246477329
"3413","2003-07-01","05",2.3,0.9368039946,0.7038047842
"3414","2003-07-01","13",2.2,0.5952239819,0.4975201909
"3415","2003-07-01","11",2.2,0.8775907621,0.5630083323
"3416","2003-07-01","11",2.5,0.8925857418,0.7146287823
"3417","2003-07-01","24",1.9,0.816054284,0.5483302497
"3418","2003-07-01","15",2.1,0.8563198205,0.9367535772
"3419","2003-07-01","22",2.2,0.9676213984,0.5718941532
"3420","2003-07-01","14",1.9,0.141552636,0.1432077376
"3421","2003-07-01","18",1.9,0.6881915985,0.4690583588
"3422","2003-07-01","09",2.3,0.440651856,0.9417351303
"3423","2003-07-01","16",1.8,0.4106241115,0.8671954958
"3424","2003-07-01","18",2.2,0.4186502996,0.0146795516
"3425","2003-07-01","20",2.4,0.9134261192,0.5200029631
"3426","2003-07-01","10",2.1,0.8979040984,0.4125057984
"3427","2003-07-01","25",3,0.1768825377,0.061322008
"3428","2003-07-01","26",2.3,0.0045900508,0.8524778223
"3429","2003-07-01","08",2.4,0.4964515794,0.3471768674
"3430","2003-07-01","19",2.25,0.6117597527,0.9839482868
"3431","2003-07-01","19",2.2,0.4224662628,0.3146934498
"3432","2003-07-01","21",2.2,0.7543543624,0.1099996698
"3433","2003-07-01","28",2,0.1224866112,0.250911873
"3434","2003-07-01","31",2.5,0.9378897489,0.1114430216
"3435","2003-07-01","01",2.2,0.6214754288,0.2310392828
"3436","2003-07-01","03",2.7,0.9093491323,0.5128195758
"3437","2003-07-01","07",3,0.4401097154,0.3953816347
"3438","2003-07-01","20",2.4,0.1994762252,0.3171371245
"3439","2003-07-01","05",2.3,0.5500297222,0.8107915535
"3440","2003-07-01","10",2.4,0.8118434619,0.4264339053
"3441","2003-07-01","13",2.2,0.5296414213,0.8148417783
"3442","2003-07-01","11",2.5,0.8496103298,0.2127511329
"3443","2003-07-01","11",2.2,0.5762948453,0.9169729907
"3444","2003-07-01","15",2.1,0.0137077235,0.5087043714
"3445","2003-07-01","18",1.8,0.7728476887,0.7420118952
"3446","2003-07-01","14",2.1,0.6259261142,0.2772543646
"3447","2003-07-01","22",2.2,0.2495644366,0.9124863101
"3448","2003-07-01","09",2.3,0.3154899983,0.7787703421
"3449","2003-07-01","16",1.8,0.1167769895,0.5762441318
"3450","2003-07-01","18",2,0.771123373,0.9073965152
"3451","2003-07-01","20",2.5,0.9176409585,0.6735478893
"3452","2003-07-01","30",2,0.0161769182,0.3255638655
"3453","2003-07-01","10",2.1,0.9020708821,0.48830371
"3454","2003-07-01","25",3,0.1226218706,0.6911520652
"3455","2003-07-01","26",2.4,0.9495556156,0.6399347024
"3456","2003-07-01","08",2.45,0.3255838581,0.2615761913
"3457","2003-07-01","19",2.1,0.1909993939,0.3271391683
"3458","2003-07-01","19",2.15,0.7111318317,0.7902354918
"3459","2003-07-01","24",1.9,0.0810170807,0.1143399198
"3460","2003-07-01","21",2.2,0.8243827106,0.7653625718
"3461","2003-07-01","28",2,0.3006825204,0.1253713545
"3462","2003-07-01","31",2.5,0.1705699232,0.4991993294
"3463","2003-07-01","01",2.2,0.4449802647,0.0937651006
"3464","2003-07-01","03",2.7,0.3722358675,0.6162858739
"3465","2003-07-01","07",3,0.4230420611,0.9322844213
"3466","2003-07-01","20",2.2,0.350435901,0.899614636
"3467","2003-07-01","10",2.4,0.5471902843,0.7761731806
"3468","2003-07-01","05",2.3,0.4654166276,0.3529736859
"3469","2003-07-01","13",2.2,0.2863736258,0.2618133942
"3470","2003-07-01","11",2.3,0.4800105608,0.5094769104
"3471","2003-07-01","11",2.2,0.3179877774,0.6684409379
"3472","2003-07-01","15",2.1,0.2343393761,0.7993004702
"3473","2003-07-01","14",2.1,0.6278737115,0.0888829501
"3474","2003-07-01","18",1.9,0.4678594856,0.5922106497
"3475","2003-07-01","22",2.2,0.0787549384,0.6314608422
"3476","2003-07-01","09",2.3,0.9641086552,0.617607813
"3477","2003-07-01","16",1.9,0.202416634,0.8972366417
"3478","2003-07-01","18",1.9,0.0062626241,0.732386836
"3479","2003-07-01","20",2.5,0.2841530836,0.298211498
"3480","2003-07-01","10",2.1,0.1022022034,0.6082631342
"3481","2003-07-01","25",3,0.271231284,0.3626557598
"3482","2003-07-01","30",2,0.5943865304,0.7126805885
"3483","2003-07-01","26",2.5,0.0488720643,0.1632674854
"3484","2003-07-01","08",2.4,0.3734493741,0.6448587309
"3485","2003-07-01","19",2.2,0.1562158965,0.4240811805
"3486","2003-07-01","19",2.25,0.3417319688,0.8902283214
"3487","2003-07-01","24",1.98,0.449541849,0.1877376982
"3488","2003-07-01","21",2.2,0.6166741605,0.6750452521
"3489","2003-07-01","28",2,0.3068205663,0.5943946541
"3490","2003-08-01","01",2.2,0.5552811644,0.7051125428
"3491","2003-08-01","03",2.7,0.5909189625,0.7432621871
"3492","2003-08-01","20",2,0.700485605,0.3064986381
"3493","2003-08-01","07",3,0.3866748228,0.7871445077
"3494","2003-08-01","10",2.2,0.3952408488,0.3717290188
"3495","2003-08-01","05",2.3,0.7441141035,0.0319541966
"3496","2003-08-01","13",2.2,0.4515280613,0.4044996312
"3497","2003-08-01","11",2.2,0.1509944237,0.7406552109
"3498","2003-08-01","11",2,0.1111953664,0.7913476357
"3499","2003-08-01","24",2,0.8593712119,0.3870220626
"3500","2003-08-01","15",2.1,0.4082894491,0.3442092988
"3501","2003-08-01","18",1.8,0.804453592,0.2549035298
"3502","2003-08-01","14",2.1,0.2991741331,0.370726724
"3503","2003-08-01","22",2.2,0.9812927125,0.0794442523
"3504","2003-08-01","09",2.2,0.0018070028,0.2659402985
"3505","2003-08-01","16",2,0.8884858686,0.0328328342
"3506","2003-08-01","18",2.2,0.5199179116,0.2676670018
"3507","2003-08-01","20",2.5,0.9161112364,0.3690181079
"3508","2003-08-01","25",3,0.2278162859,0.2831519611
"3509","2003-08-01","30",2,0.1296283166,0.278405346
"3510","2003-08-01","10",2.2,0.4514237252,0.3727913518
"3511","2003-08-01","26",2.5,0.6145063646,0.1746804742
"3512","2003-08-01","08",2.4,0.0008080665,0.4930522418
"3513","2003-08-01","19",2.15,0.1903276686,0.1298241807
"3514","2003-08-01","19",2.2,0.1757121367,0.9391254075
"3515","2003-08-01","21",2.2,0.4756928352,0.8487149147
"3516","2003-08-01","28",2,0.9244845297,0.0080021049
"3517","2003-08-01","31",2.5,0.6602084634,0.5589049569
"3518","2003-08-01","01",2.2,0.8701025184,0.3578751456
"3519","2003-08-01","03",2.7,0.5081577855,0.8531460201
"3520","2003-08-01","07",3.5,0.7211952306,0.5090136759
"3521","2003-08-01","05",2.3,0.5818260522,0.2602915985
"3522","2003-08-01","10",2.2,0.0112221909,0.173716045
"3523","2003-08-01","13",2.2,0.281194483,0.7761552478
"3524","2003-08-01","11",2.2,0.0181820914,0.1257757292
"3525","2003-08-01","11",2.3,0.0121180992,0.4770747227
"3526","2003-08-01","24",1.93,0.9981920342,0.2768426213
"3527","2003-08-01","15",2,0.0315830093,0.3714918386
"3528","2003-08-01","14",2.1,0.4330616232,0.6317046995
"3529","2003-08-01","18",1.8,0.6456228835,0.1771930188
"3530","2003-08-01","22",2.2,0.707929719,0.2494433488
"3531","2003-08-01","09",2.3,0.7780473263,0.8313855668
"3532","2003-08-01","16",2,0.9308007751,0.1636150323
"3533","2003-08-01","18",2.4,0.4213766665,0.9216536556
"3534","2003-08-01","20",2.2,0.1202166732,0.5986176184
"3535","2003-08-01","10",2.25,0.669292147,0.7451554105
"3536","2003-08-01","30",2.15,0.6693143063,0.1497267141
"3537","2003-08-01","25",3,0.2650280805,0.3624466168
"3538","2003-08-01","26",2.2,0.9621581984,0.7817645437
"3539","2003-08-01","19",2.2,0.1219848318,0.7654588533
"3540","2003-08-01","19",2.35,0.3019421849,0.0550712174
"3541","2003-08-01","21",2.2,0.7768723422,0.4566042915
"3542","2003-08-01","28",2,0.4575500966,0.2437488798
"3543","2003-08-01","31",2.5,0.4353053395,0.6638468346
"3544","2003-08-01","08",2.45,0.2118976166,0.1792561972
"3545","2003-08-01","01",2.2,0.4488785785,0.7939039117
"3546","2003-08-01","03",2.7,0.5837574986,0.8308614643
"3547","2003-08-01","07",3.5,0.1244886945,0.7282480867
"3548","2003-08-01","05",2.3,0.9941279133,0.6166416187
"3549","2003-08-01","10",2.4,0.6165817101,0.194514293
"3550","2003-08-01","13",2.2,0.4071301397,0.9793168682
"3551","2003-08-01","11",2.2,0.9850931881,0.0404421098
"3552","2003-08-01","24",1.98,0.0560708962,0.1689933594
"3553","2003-08-01","11",2.5,0.3072988676,0.1989024905
"3554","2003-08-01","15",2,0.1479476709,0.2057225503
"3555","2003-08-01","18",1.8,0.4279599937,0.4432728499
"3556","2003-08-01","22",2.2,0.9401306361,0.3469235117
"3557","2003-08-01","14",2.1,0.6500958783,0.4312416625
"3558","2003-08-01","09",2.35,0.3495793845,0.1961769243
"3559","2003-08-01","16",2,0.0871898409,0.5421007417
"3560","2003-08-01","18",2,0.3092209316,0.1112480931
"3561","2003-08-01","31",2.5,0.7984051292,0.0782164155
"3562","2003-08-01","10",2.2,0.6519016219,0.1627876911
"3563","2003-08-01","30",2.15,0.6955976295,0.8365441775
"3564","2003-08-01","20",2.2,0.430913329,0.191999825
"3565","2003-08-01","25",3,0.4281062378,0.9247170648
"3566","2003-08-01","26",2.5,0.7769521393,0.4466296446
"3567","2003-08-01","19",2.25,0.31143409,0.2817077107
"3568","2003-08-01","19",2.1,0.6908189861,0.0407954203
"3569","2003-08-01","21",2.2,0.1266514394,0.3913154288
"3570","2003-08-01","28",2,0.6390784142,0.1595640692
"3571","2003-08-01","08",2.4,0.0596299119,0.1691015185
"3572","2003-08-01","01",2.2,0.5354963316,0.7926265447
"3573","2003-08-01","03",2.7,0.0087609353,0.4531431439
"3574","2003-08-01","07",4,0.8482556429,0.107692137
"3575","2003-08-01","05",2.3,0.2938203713,0.0914901671
"3576","2003-08-01","10",2.4,0.5682350788,0.9074016491
"3577","2003-08-01","13",2.2,0.588123354,0.027925345
"3578","2003-08-01","11",2.2,0.5565894485,0.662174245
"3579","2003-08-01","11",2.3,0.4177379534,0.3903116378
"3580","2003-08-01","24",1.98,0.2661574618,0.2100707575
"3581","2003-08-01","15",2.1,0.0318926068,0.8997311497
"3582","2003-08-01","14",2.1,0.644392379,0.7863708052
"3583","2003-08-01","18",1.8,0.5654606252,0.3705005777
"3584","2003-08-01","22",2.2,0.4970800178,0.2984337086
"3585","2003-08-01","09",2.35,0.8345114529,0.7803010576
"3586","2003-08-01","16",2,0.4518358182,0.8923989289
"3587","2003-08-01","18",2.2,0.6605834023,0.8509790778
"3588","2003-08-01","31",2.5,0.3347814443,0.6366227408
"3589","2003-08-01","20",2.2,0.8235077474,0.9594501769
"3590","2003-08-01","25",3,0.9326753421,0.7657603394
"3591","2003-08-01","10",2.25,0.4874675596,0.9571248531
"3592","2003-08-01","30",2.2,0.3385318024,0.4429776119
"3593","2003-08-01","08",2.4,0.830482274,0.8776929259
"3594","2003-08-01","26",2.5,0.3045981813,0.1551715023
"3595","2003-08-01","19",2.15,0.7986319412,0.133937732
"3596","2003-08-01","19",2.25,0.1464907534,0.4215332531
"3597","2003-08-01","21",2.2,0.2843073597,0.2101644234
"3598","2003-08-01","28",2,0.4593416749,0.4883407189
"3599","2003-09-01","01",2.3,0.6984630351,0.599510898
"3600","2003-09-01","03",2.7,0.6126777086,0.4061185065
"3601","2003-09-01","07",3,0.842126073,0.6828496644
"3602","2003-09-01","10",2.2,0.8958726455,0.1865021208
"3603","2003-09-01","05",2.3,0.3666767284,0.3286610645
"3604","2003-09-01","13",2.2,0.3449467811,0.3178289393
"3605","2003-09-01","11",2.2,0.1604376795,0.9307868269
"3606","2003-09-01","24",1.98,0.4324950562,0.8220971509
"3607","2003-09-01","11",2.5,0.5267996124,0.0852071632
"3608","2003-09-01","15",2.2,0.9312627002,0.6783508778
"3609","2003-09-01","14",2.1,0.8723164205,0.0875810514
"3610","2003-09-01","22",2.3,0.72160902,0.4317837744
"3611","2003-09-01","18",1.8,0.8237019028,0.6498830759
"3612","2003-09-01","09",2.35,0.197211279,0.0684673443
"3613","2003-09-01","16",2,0.819288898,0.9729158084
"3614","2003-09-01","18",2,0.4720330149,0.9386127927
"3615","2003-09-01","31",2.5,0.3781030108,0.6200328031
"3616","2003-09-01","25",3,0.0358317084,0.5107799903
"3617","2003-09-01","10",2.25,0.3386333081,0.3498714166
"3618","2003-09-01","20",2.2,0.8928008812,0.8686049832
"3619","2003-09-01","30",2.2,0.1634781193,0.1283650872
"3620","2003-09-01","08",2.4,0.1832305634,0.6563090846
"3621","2003-09-01","26",2.5,0.0603157961,0.9846869135
"3622","2003-09-01","19",2,0.5193250507,0.5870480514
"3623","2003-09-01","19",2.1,0.6259877281,0.449487418
"3624","2003-09-01","21",2.2,0.5094832337,0.5064922858
"3625","2003-09-01","28",2,0.3582763599,0.3923712237
"3626","2003-09-01","10",2.2,0.2040608865,0.1767015012
"3627","2003-09-01","01",2.3,0.0691692277,0.3580008564
"3628","2003-09-01","03",2.7,0.2958479566,0.8916929839
"3629","2003-09-01","31",2.2,0.3359541134,0.0658529759
"3630","2003-09-01","07",3,0.6806901052,0.2001873181
"3631","2003-09-01","05",2.3,0.8011998111,0.8933086117
"3632","2003-09-01","10",2.4,0.0409518799,0.158478273
"3633","2003-09-01","13",2.2,0.4070138208,0.9460900415
"3634","2003-09-01","24",2,0.77247902,0.247900062
"3635","2003-09-01","11",2.2,0.1243035664,0.6603564409
"3636","2003-09-01","11",2.2,0.7668566256,0.7769136752
"3637","2003-09-01","15",2.2,0.1068657131,0.8356539517
"3638","2003-09-01","18",1.8,0.403364107,0.5437765816
"3639","2003-09-01","14",2.1,0.1537838245,0.3394428329
"3640","2003-09-01","22",2.3,0.590327915,0.6916701652
"3641","2003-09-01","09",2.35,0.19318052,0.3375984725
"3642","2003-09-01","16",2,0.0476213545,0.5667886396
"3643","2003-09-01","18",2.2,0.1442610534,0.053591634
"3644","2003-09-01","30",2.2,0.4406806364,0.53896001
"3645","2003-09-01","20",2.2,0.0738462378,0.4298646049
"3646","2003-09-01","25",3,0.7807159312,0.9235588526
"3647","2003-09-01","26",2.5,0.2748090551,0.0789551791
"3648","2003-09-01","08",2.4,0.0801556551,0.2629769942
"3649","2003-09-01","19",2.1,0.8168002397,0.3770993504
"3650","2003-09-01","19",2.15,0.8541632007,0.4461172793
"3651","2003-09-01","21",2.2,0.5261172325,0.9011143107
"3652","2003-09-01","28",2,0.5067852913,0.1532825711
"3653","2003-09-01","01",2.3,0.2271872754,0.0148829176
"3654","2003-09-01","03",2.7,0.807153037,0.3964594761
"3655","2003-09-01","31",2.2,0.8109548702,0.6472016084
"3656","2003-09-01","07",3,0.2680484181,0.1955957588
"3657","2003-09-01","05",2.3,0.2677026316,0.3021953137
"3658","2003-09-01","10",2.4,0.2458036325,0.9630799419
"3659","2003-09-01","13",2.2,0.5767121838,0.6205559203
"3660","2003-09-01","11",2.3,0.0271563533,0.8994146023
"3661","2003-09-01","11",2.5,0.7583596995,0.0491999477
"3662","2003-09-01","24",2,0.1934204857,0.1259053418
"3663","2003-09-01","15",2.2,0.8390529856,0.1121601482
"3664","2003-09-01","18",1.9,0.5353141799,0.1061707337
"3665","2003-09-01","14",2.1,0.9985613391,0.9881639907
"3666","2003-09-01","22",2.3,0.7235661801,0.7634886614
"3667","2003-09-01","09",2.3,0.9451492041,0.584673719
"3668","2003-09-01","16",2,0.9884734707,0.9470654564
"3669","2003-09-01","18",2.4,0.8957201994,0.6640067675
"3670","2003-09-01","10",2.25,0.3300490392,0.7379078787
"3671","2003-09-01","25",3,0.0628245679,0.436958737
"3672","2003-09-01","30",2.2,0.3760066995,0.6129712123
"3673","2003-09-01","20",2.2,0.2621173044,0.2271244591
"3674","2003-09-01","26",2.5,0.9259059884,0.5211734201
"3675","2003-09-01","08",2.4,0.5778840908,0.3307137675
"3676","2003-09-01","19",2,0.3061847219,0.0304379332
"3677","2003-09-01","19",2.25,0.4305200358,0.7246298981
"3678","2003-09-01","21",2.2,0.6670193804,0.0958955935
"3679","2003-09-01","28",2,0.0052952449,0.6678032757
"3680","2003-09-01","01",2.3,0.2145317224,0.571402948
"3681","2003-09-01","03",2.7,0.6159403669,0.1157902813
"3682","2003-09-01","31",2.2,0.5288990902,0.4367501798
